timestamp,m5_price_momentum_3,m5_price_momentum_6,m5_price_acceleration,m5_volatility_3,m5_volatility_6,m5_max_move_3,m5_avg_range_3,m5_avg_range_6,m5_range_expansion,m5_trend_consistency,m5_volume_trend,m5_volume_avg,m5_spread_avg,m5_spread_volatility,m5_spread_trend,m5_resistance_distance,m5_support_distance,m15_momentum_4h,m15_momentum_2h,m15_momentum_1h,m15_trend_slope,m15_vol_regime,m15_avg_range,m15_range_volatility,m15_current_range_percentile,m15_price_vs_sma20,m15_price_vs_sma50,m15_sma20_vs_sma50,momentum_confluence,momentum_divergence,vol_m5_vs_m15,vol_regime_alignment,price_level_diff,price_level_alignment,trend_strength_ratio,session_asia,session_london,session_newyork,session_overlap,session_transition,session_vol_anomaly,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_weekend,current_open,current_high,current_low,current_close,current_volume,current_spread,target_direction_1,target_direction_3,target_direction_5,target_price_1,target_return_1
2023-11-08 08:30:00+00:00,0.0,-0.0099999999999909,0.0099999999999909,4.64333757837089e-06,4.908105483013671e-06,5.224155450012091e-06,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,5.224155449964818e-06,5.224155449964818e-06,0,0,-0.5599999999999454,-0.0017499999998594,1.4617716282192603,1.0221250000000168,0.39497429844053,-1.2459671475918623,0,0,0,0,0,0.0322942638359393,0,8.357950108265849e-05,1,0.0,0,1,0,0,1,0.8333333333333334,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0,1914.185,1914.185,1914.185,1914.185,0,0.0003,1,0,1,1914.705,0.00018805387743592306
2023-11-08 08:45:00+00:00,-0.0199999999999818,-0.0299999999999727,-0.0099999999999909,1.2063504321630656e-05,1.0315919991717363e-05,1.0447328487539488e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,2.0894875270634928e-05,0.0,0,0,-0.7530000000001564,-0.0246785714285024,1.136731709289752,0.9708750000000066,0.4010811950216751,-0.5506989675446393,0,0,0,0,1,0.0289469209612548,0,0.0001880185198241,1,0.0555660029931557,0,1,0,0,1,0.8333333333333333,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0,1914.345,1914.345,1914.345,1914.345,0,0.0003,0,0,0,1914.455,-0.00013056841654457418
2023-11-08 09:00:00+00:00,-0.0099999999999909,-0.0399999999999636,0.0199999999999818,7.977844172429874e-06,6.325001654315049e-06,1.0445418769933212e-05,0.0,0.0,1,0.1818181818181818,,0.0,0.0003,0.0,0,2.089094664711463e-05,5.222736661778658e-06,0,0,-1.1000000000001364,-0.0729642857142847,0.939148910735894,0.9809999999999944,0.4077923140871839,0.6621017382447704,0,0,0,1,0,0.021453708055798,0,0.0001305854668822,1,0.0399947772633018,0,1,0,0,0,0.8333333333333334,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0,1914.705,1914.705,1914.705,1914.705,0,0.0003,0,1,0,1914.275,-9.402153615511999e-05
2023-11-08 09:15:00+00:00,-0.1200000000001182,-0.3300000000001546,0.0899999999999181,3.4250930024643485e-05,2.778467390428673e-05,5.745490442909951e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,0.0001149152108563,1.044683735056808e-05,0,0,0.0900000000001455,-0.1406547619046114,0.4260954087319771,1.0981250000000102,0.5476013767853117,1.659738339840548,0,0,0,1,0,0.0797550335012647,0,9.403037703560684e-05,1,0.6666039856438264,0,1,0,0,0,0.8333333333333334,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0,1914.455,1914.455,1914.455,1914.455,0,0.0003,0,0,0,1914.065,-0.0001097021065417092
2023-11-08 09:30:00+00:00,-0.0199999999999818,0.0,-0.0399999999999636,3.0160021166863064e-06,5.722491563524339e-06,5.2238825462014304e-06,0.0,0.0,1,0.1818181818181818,,0.0,0.0003,0.0,0,1.044781967062298e-05,0.0,0,0,-0.2799999999999727,-0.1783452380952555,0.5376114325052845,1.0793749999999989,0.5446094111510666,0.0195093947742523,0,0,0,1,0,0.029142542517706,0,0.0001097141424142,1,0.0952276474183214,0,1,0,0,0,0.8333333333333334,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0,1914.275,1914.275,1914.275,1914.275,0,0.0003,1,0,0,1914.555,0.00025599966563305543
2023-11-08 09:45:00+00:00,0.0199999999999818,0.0499999999999545,-0.0099999999999909,1.087578810196173e-05,8.998833348750954e-06,1.5673694577111874e-05,0.0,0.0,1,0.1818181818181818,,0.0,0.0003,0.0,0,0.0,1.5673448916297365e-05,0,0,-0.1499999999998635,-0.0959523809523629,0.8297787897120986,1.0997500000000002,0.531581132095591,-0.4322011940005565,0,0,0,1,0,0.0256842310821992,0,0.0002559341465771,1,0.0408267754965185,0,1,0,0,0,0.8333333333333333,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0,1914.065,1914.065,1914.065,1914.065,0,0.0003,0,0,0,1914.055,-0.0002611572924257066
2023-11-08 10:00:00+00:00,-0.0099999999999909,0.0099999999999909,-0.0299999999999727,1.507778155278226e-05,1.5287602295000313e-05,1.5669355702296883e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,2.08925833940334e-05,2.08925833940334e-05,0,0,-0.3999999999998636,-0.0233333333333196,1.2437562221479737,1.1285000000000025,0.505661094862128,-0.6100924178953907,0,0,0,1,0,0.0715493554139207,0,0.0002612255133734,1,0.0199947768541333,0,1,0,0,0,0.8333333333333333,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0,1914.555,1914.555,1914.555,1914.555,0,0.0003,0,0,0,1913.465,-0.00030824610578072953
2023-11-08 10:15:00+00:00,0.0499999999999545,0.0399999999999636,0.0599999999999454,1.596150288383026e-05,1.5021823590505731e-05,2.6123233742847415e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,5.224510267464051e-06,4.17960821398312e-05,0,0,-0.8100000000001728,-0.1109523809523989,1.2634377306960185,1.0135000000000218,0.4567731540772932,-0.4893019609510832,0,0,0,0,1,0.0675038042456697,0,0.0003083411507397,1,0.0847196401604291,0,1,0,0,0,0.8333333333333334,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0,1914.055,1914.055,1914.055,1914.055,0,0.0003,0,0,1,1912.855,-0.00031879339313756194
2023-11-08 10:30:00+00:00,-0.1000000000001364,-0.1000000000001364,-0.1000000000001364,1.0878761102223307e-05,1.3082247766671976e-05,2.612992320427665e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,5.226121198983855e-05,0.0,0,0,-1.2100000000000364,-0.2151190476189333,1.1844981350227195,1.073125000000033,0.4137495576173677,-0.1598189019965623,0,0,0,1,0,0.0741975333929935,0,0.000318895054774,1,0.1638821650177689,0,1,0,0,0,0.8333333333333335,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0,1913.465,1913.465,1913.465,1913.465,0,0.0003,1,1,1,1913.385,0.00027707275250876684
2023-11-08 10:45:00+00:00,0.0099999999999909,0.0,0.0199999999999818,7.985649311365133e-06,8.747837262070123e-06,1.0455684886556682e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,0.0,1.5683363349533924e-05,0,0,-1.1700000000000728,-0.2010714285713709,1.107116622206176,1.1068750000000307,0.3941756089793984,-0.2203966912741914,0,0,0,1,0,0.0317947832598978,0,0.0002769960044632,1,0.0188731523160688,0,1,0,0,0,0.8333333333333333,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0,1912.855,1912.855,1912.855,1912.855,0,0.0003,0,1,1,1912.965,-0.00021950626768796333
2023-11-08 11:00:00+00:00,0.0099999999999909,0.0,0.0199999999999818,3.017444406807208e-06,3.305436097591256e-06,5.2263670216046165e-06,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,0.0,5.226339706849853e-06,0,0,-1.0900000000001455,-0.2173809523808088,1.0262725190941673,1.0367500000000405,0.4142624254537841,-0.8370298117676376,0,0,0,0,1,0.0292523440818934,0,0.0002195544612682,1,0.0238042974697911,0,1,0,0,0,0.8333333333333335,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0,1913.385,1913.385,1913.385,1913.385,0,0.0003,1,1,1,1913.845,0.00046001887122870677
2023-11-08 11:15:00+00:00,-0.1100000000001273,-0.1000000000001364,-0.1200000000001182,6.03623746144693e-06,1.2221902758375451e-05,2.6136752717675904e-05,0.0,0.0,1,0.1818181818181818,,0.0,0.0003,0.0,0,5.7502358903653405e-05,0.0,0,0,0.3800000000001091,-0.1441666666665488,1.2329675643976636,0.940875000000034,0.1803500069309278,1.6585804741029868,0,0,0,0,1,0.0336739751337447,0,0.00045980735117,1,0.1250575023590328,0,1,0,0,0,0.8333333333333334,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0,1912.965,1912.965,1912.965,1912.965,0,0.0003,1,1,1,1915.188,0.0007017287188879617
2023-11-08 11:30:00+00:00,0.0699999999999363,0.1000000000001364,0.0399999999997362,6.033580168003725e-06,7.866880474006264e-06,1.56758239604482e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,0.0,5.747591889631988e-05,0,0,2.333000000000084,0.0287023809525005,1.1662533262152397,1.0308750000000657,0.357775443340039,2.177692780495297,0,0,0,1,0,0.0431495859939865,0,0.0007012366409982,1,0.052158690253354,0,1,0,0,0,0.8333333333333334,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0,1913.845,1913.845,1913.845,1913.845,0,0.0003,1,1,1,1915.615,0.00022295461333299293
2023-11-08 11:45:00+00:00,-0.0399999999999636,-0.0399999999999636,-0.0399999999999636,4.7377101509829455e-06,4.849567792251502e-06,1.0442620930750657e-05,0.0,0.0,1,0.0909090909090909,,0.0,0.0003,0.0,0,2.088567806396219e-05,0.0,0,0,2.230000000000018,0.2629166666666263,1.087600046261105,1.0380000000000391,0.354668054061054,-0.3129687005332149,0,0,0,0,1,0.0117264434659131,0,0.0002229049156536,1,0.0936977006662895,0,1,0,0,0,0.8333333333333333,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0,1915.188,1915.188,1915.188,1915.188,0,0.0003,1,1,1,1916.825,0.0006316509319461705
2023-11-08 12:00:00+00:00,-0.0299999999999727,-0.0699999999999363,0.0099999999999909,9.041606391384116e-06,6.938406026194488e-06,1.566052165191678e-05,0.0,0.0,1,0.0909090909090909,,0.0,0.0003,0.0,0,3.654178945139621e-05,0.0,0,0,3.8600000000001273,0.519154761904901,0.6205133740985572,1.1392500000000323,0.3966742996464412,1.2371610674985962,0,0,0,0,1,0.0159122102001872,0,0.0006312522009051,1,0.0248090491966365,0,1,0,0,0,0.8333333333333334,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0,1915.615,1915.615,1915.615,1915.615,0,0.0003,1,0,1,1917.055,0.00011999008777530129
2023-11-08 12:15:00+00:00,-0.0199999999999818,0.0,-0.0399999999999636,6.023964057488932e-06,6.598956426154113e-06,1.0433811810539597e-05,0.0,0.0,1,0.0909090909090909,,0.0,0.0003,0.0,0,1.043392067610857e-05,0.0,0,0,3.2100000000000364,0.6653928571429857,0.9028181960671556,1.1205000000000211,0.4184863882408333,-1.148185493009153,0,0,0,0,1,0.0212574181453032,0,0.0001199756918815,1,0.0869669556597205,0,1,0,0,0,0.8333333333333335,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0,1916.825,1916.825,1916.825,1916.825,0,0.0003,1,0,0,1917.275,0.00011475935745197674
2023-11-08 12:30:00+00:00,0.0900000000001455,0.0499999999999545,0.1300000000003365,2.6083114369280865e-05,2.788138303085472e-05,4.173307006727356e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,0.0,5.73796787260289e-05,0,0,2.086999999999989,0.6791309523809312,0.8578227946163336,1.065875000000034,0.4617069068761303,-1.0740038596236696,0,0,0,1,0,0.0698169404211345,0,0.0001147461892529,1,0.4091378561013866,0,1,0,0,0,0.8333333333333334,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0,1917.055,1917.055,1917.055,1917.055,0,0.0003,0,0,1,1916.185,-0.0005685152103898083
2023-11-08 12:45:00+00:00,0.0099999999999909,-0.0599999999999454,0.0799999999999272,7.967239388082394e-06,1.0431341176592195e-05,1.0431580566905296e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,2.086294350052216e-05,1.043147175026108e-05,0,0,0.5699999999999363,0.5535833333333614,1.5877172400730506,1.133375000000029,0.4924889955260463,0.8662630106977752,0,0,0,0,1,0.0274464841794976,0,0.0005688386037883,1,0.0091690961907208,0,1,0,0,0,0.8333333333333334,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0,1917.275,1917.275,1917.275,1917.275,0,0.0003,0,1,1,1915.935,-0.00013046756967616258
2023-11-08 13:00:00+00:00,0.0099999999999909,0.0299999999999727,-0.0099999999999909,3.013035183103213e-06,4.366341861846348e-06,5.21873002212736e-06,0.0,0.0,1,0.1818181818181818,,0.0,0.0003,0.0,0,0.0,1.5656108361130433e-05,0,0,-0.8900000000001,0.2955357142857933,0.957741903862166,1.227125000000029,0.4667429508228602,0.4560861596832476,0,0,0,0,1,0.0136118190978648,0,0.000130484593684,1,0.0399947812971765,0,1,1,1,1,0.6666666666666667,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0,1916.185,1916.185,1916.185,1916.185,0,0.0003,1,1,1,1916.965,0.000537596525978179
2023-11-08 13:15:00+00:00,-0.0800000000001546,-0.1300000000001091,-0.0300000000002,7.97249961798265e-06,6.101569656571086e-06,2.087677224238416e-05,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,6.26326049683931e-05,0.0,0,0,-0.0900000000001455,0.1468928571430574,1.214712852423691,1.230875000000026,0.4669816262827559,0.0837827396152537,0,0,0,0,1,0.0236545456272262,0,0.0005373076712407,1,0.0777116579827525,0,1,1,1,1,0.6666666666666666,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0,1915.935,1915.935,1915.935,1915.935,0,0.0003,0,1,1,1916.885,-4.173263465945265e-05
2023-11-08 13:30:00+00:00,-0.0600000000001728,-0.0400000000001909,-0.0800000000001546,1.0884626533577909e-10,1.0775123203662198e-05,1.0433049815183892e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,3.12994759946962e-05,0.0,0,0,-0.3900000000001,0.0611904761904928,1.049643542348043,1.1921250000000043,0.4228361511439517,0.7281189159608581,0,0,0,1,0,0.0231774727488969,0,4.173437634491753e-05,1,0.7499687005268475,0,1,1,1,1,0.6666666666666667,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0,1916.965,1916.965,1916.965,1916.965,0,0.0003,1,1,1,1917.795,0.0004747285309238958
2023-11-08 13:45:00+00:00,0.0,0.0399999999999636,-0.0399999999999636,9.035733962819536e-06,7.854164067351779e-06,1.0433594086256548e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,1.0433594086229382e-05,1.0433594086229382e-05,0,0,1.610000000000127,0.0566666666668047,0.8698070390276365,1.2300000000000182,0.4090406895581689,0.0,0,0,0,0,0,0.0230788476637698,0,0.0004745032706833,1,0.0,0,1,1,1,1,0.6666666666666666,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0,1916.885,1916.885,1916.885,1916.885,0,0.0003,1,1,1,1918.455,0.00034414522928671865
2023-11-08 14:00:00+00:00,-0.0199999999999818,0.0199999999999818,-0.0599999999999454,2.3512233459380698e-05,1.73460202166238e-05,2.607092856821147e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,3.128592993513145e-05,0.0,0,0,2.519999999999982,0.1848809523809921,0.6826839325896114,1.1762500000000389,0.3758775446490294,0.063185471806205,0,0,0,0,1,0.0350209879641224,0,0.0003440268340929,1,0.0303134589463211,0,1,1,1,0,0.6666666666666666,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,1917.795,1917.795,1917.795,1917.795,0,0.0003,0,1,0,1918.375,-4.1700222314311475e-05
2023-11-08 14:15:00+00:00,0.0169999999998253,-0.0030000000001564,0.0369999999998071,1.1612708122919583e-05,8.990653762471575e-06,1.0425055578577869e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,1.0425055578568072e-05,8.861297241699897e-06,0,0,1.410000000000082,0.2922619047619839,0.8024572678268314,1.201250000000016,0.3400603937957907,-1.062311302906482,0,0,0,0,1,0.0165443244983122,0,4.1701961295329247e-05,1,0.2124911387007687,0,1,1,1,0,0.6666666666666666,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,1918.455,1918.455,1918.455,1918.455,0,0.0003,1,1,0,1918.625,0.0001303186290479985
2023-11-08 14:30:00+00:00,0.0299999999999727,0.0799999999999272,-0.0199999999999818,1.3791863568119095e-05,1.1261132725811867e-05,1.5638480044044556e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,0.0,4.1701961295329247e-05,0,0,1.740000000000009,0.41261904761907,0.8317140165732498,1.456249999999983,0.5176026468247396,2.229026468619619,0,0,0,1,0,0.039928535749016,0,0.0001303016483158,1,0.1200156382353766,0,1,1,1,0,0.6666666666666666,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,1918.375,1918.375,1918.375,1918.375,0,0.0003,1,0,0,1918.905,0.00014593784611371952
2023-11-08 14:45:00+00:00,0.0099999999999909,0.0299999999999727,-0.0099999999999909,1.311673775681873e-05,1.1299581156737285e-05,1.563627929512812e-05,0.0,0.0,1,0.7272727272727273,,0.0,0.0003,0.0,0,1.0424131865258617e-05,2.6060329663146537e-05,0,0,1.1099999999999,0.4073809523810748,0.6922691121671375,1.397500000000008,0.5306532362502094,-0.579474464666927,0,0,0,1,0,0.0513428620737053,0,0.0001459165513665,1,0.0357194977801893,0,1,1,1,0,0.6666666666666666,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0,1918.625,1918.625,1918.625,1918.625,0,0.0003,0,0,0,1918.508,-0.0002068888246160583
2023-11-08 15:00:00+00:00,0.0599999999999454,0.0799999999999272,0.0399999999999636,1.0422828078249217e-05,8.510230100359985e-06,2.0845656156120995e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,0.0,3.126783243565754e-05,0,0,0.0530000000001109,0.2775119047619334,0.8113881789695021,1.3733749999999816,0.5328277495722742,-0.2371779624870986,0,0,0,0,1,0.0550904620897445,0,0.0002069316364591,1,0.1511022334268976,0,1,1,1,0,0.6666666666666666,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0,1918.905,1918.905,1918.905,1918.905,0,0.0003,0,0,0,1917.385,-0.0005853506996061908
